Unnamed: 0,Year,District,IPC,Children,SC,SLL,ST,Women
2271,2018,Mainpuri,94,12.0,0.0,18,0.0,0.0
2272,2018,Mathura,217,31.0,0.0,405,0.0,0.0
2273,2018,Mau,0,14.0,0.0,20,0.0,0.0
2274,2018,Meerut,546,26.0,0.0,522,0.0,0.0
2275,2018,Mirzapur,117,9.0,0.0,217,0.0,0.0
2276,2018,Moradabad,0,133.0,0.0,368,0.0,0.0
2277,2018,Muzaffarnagar,1528,45.0,0.0,1006,0.0,0.0
2278,2018,Pilibhit,569,87.0,0.0,307,0.0,0.0
2311,2018,Rampur,51,50.0,0.0,718,0.0,0.0
2312,2018,Saharanpur,592,137.0,0.0,258,0.0,0.0
2313,2018,Sambhal,318,83.0,0.0,122,0.0,0.0
2314,2018,Sant Kabirnagar,62,67.0,0.0,57,0.0,0.0
2315,2018,Shahjahanpur,2602,74.0,0.0,615,0.0,0.0
2316,2018,Shamli,634,86.0,0.0,140,0.0,0.0
2317,2018,Sitapur,332,137.0,0.0,634,0.0,0.0
2318,2018,Sonbhadra,196,0.0,0.0,83,0.0,0.0
2319,2018,Bhadohi,88,8.0,0.0,169,0.0,0.0
2320,2018,Sultanpur,27,36.0,0.0,83,0.0,0.0
2321,2018,Unnao,35,165.0,0.0,88,0.0,0.0
2322,2018,Varanasi,756,96.0,0.0,297,0.0,0.0
2323,2018,Almora,32,1.0,0.0,15,0.0,0.0
2324,2018,Bageshwar,24,0.0,0.0,26,0.0,0.0
2325,2018,Chamoli,4,7.0,0.0,41,0.0,0.0
2326,2018,Champawat,8,1.0,0.0,31,0.0,0.0
2327,2018,Dehradun,283,6.0,0.0,15,0.0,0.0
2328,2018,Haridwar,1522,93.0,0.0,86,0.0,0.0
2329,2018,Nainital,55,63.0,0.0,21,0.0,0.0
2330,2018,Pithoragarh,6,14.0,0.0,3,0.0,0.0
2331,2018,Rudra Prayag,10,2.0,0.0,4,0.0,0.0
2332,2018,Udhamsingh Nagar,1409,139.0,0.0,148,0.0,0.0
2333,2018,Uttarkashi,2,9.0,0.0,5,0.0,0.0
2334,2018,Alipurduar,240,89.0,0.0,19,0.0,0.0
2335,2018,Bankura,284,32.0,0.0,0,0.0,0.0
2336,2018,Birbhum,268,105.0,0.0,51,0.0,0.0
2337,2018,Coochbehar,161,61.0,0.0,173,0.0,0.0
2338,2018,Dakshin Dinajpur,545,16.0,0.0,8,0.0,0.0
2339,2018,Darjeeling,476,46.0,0.0,101,0.0,0.0
2340,2018,Jalpaiguri,956,117.0,0.0,100,0.0,0.0
2341,2018,Jhargram,318,29.0,0.0,0,0.0,0.0
2342,2018,Kolkata,2172,234.0,0.0,44,0.0,0.0
2343,2018,Malda,685,199.0,0.0,98,0.0,0.0
2346,2018,Paschim Medinipur,1868,91.0,0.0,13,0.0,0.0
2347,2018,Purulia,376,25.0,0.0,10,0.0,0.0
2349,2018,Kalimpong,53,28.0,0.0,34,0.0,0.0
2350,2018,Purba Bardhaman,3024,66.0,0.0,70,0.0,0.0
2351,2018,South Andaman,3,30.0,0.0,2,0.0,0.0
2352,2018,Chandigarh,54,4.0,0.0,0,0.0,0.0
2353,2018,Daman,23,1.0,0.0,1,0.0,0.0
2354,2018,Diu,1,2.0,0.0,0,0.0,0.0
2355,2018,New Delhi,58,13.0,0.0,6,0.0,0.0
2356,2018,Shahdara,15,105.0,0.0,23,0.0,0.0
2357,2018,Lakshadweep,8,7.0,0.0,0,0.0,0.0
2358,2018,Karaikal,0,0.0,0.0,0,0.0,0.0
2359,2018,Puducherry,258,60.0,7.0,217,0.0,0.0
2360,2019,Anantapur,493,6.0,0.0,3,0.0,0.0
2361,2019,Chittoor,875,8.0,0.0,36,0.0,0.0
2362,2019,East Godavari,39,14.0,0.0,1924,0.0,0.0
2363,2019,Guntur,1354,1.0,0.0,2,0.0,0.0
2364,2019,Krishna,1468,1.0,0.0,0,0.0,0.0
2365,2019,Kurnool,152,80.0,0.0,117,0.0,0.0
2366,2019,Nellore,1173,1.0,0.0,8,0.0,0.0
2367,2019,Srikakulam,241,2.0,0.0,21,0.0,0.0
2368,2019,Visakhapatnam,345,25.0,0.0,26,0.0,0.0
2369,2019,Vizianagaram,473,44.0,0.0,272,0.0,0.0
2370,2019,West Godavari,417,198.0,0.0,25,0.0,0.0
2371,2019,Anjaw,7,0.0,0.0,0,0.0,0.0
2372,2019,Changlang,3,1.0,0.0,0,0.0,0.0
2373,2019,Dibang Valley,3,0.0,0.0,0,0.0,0.0
2374,2019,Kurung Kumey,24,0.0,0.0,0,0.0,0.0
2375,2019,Lohit,8,0.0,0.0,0,0.0,0.0
2376,2019,Longding,1,0.0,0.0,0,0.0,0.0
2377,2019,Lower Dibang Valley,3,2.0,0.0,0,0.0,0.0
2378,2019,Tawang,6,0.0,0.0,0,0.0,0.0
2379,2019,Tirap,5,1.0,0.0,2,0.0,0.0
2380,2019,Namsai,9,1.0,0.0,0,0.0,0.0
2381,2019,Siang,0,0.0,0.0,0,0.0,0.0
2382,2019,Kamle,9,0.0,0.0,0,0.0,0.0
2383,2019,Lower Siang,1,0.0,0.0,0,0.0,0.0
2384,2019,Leparada,6,0.0,0.0,0,0.0,0.0
2386,2019,Barpeta,1391,114.0,0.0,46,0.0,0.0
2387,2019,Baksa,10,51.0,0.0,9,0.0,0.0
2388,2019,Bongaigaon,499,64.0,0.0,28,0.0,0.0
2389,2019,Cachar,1760,54.0,0.0,33,0.0,0.0
2390,2019,Chirang,104,54.0,0.0,3,0.0,0.0
2391,2019,Darrang,892,89.0,0.0,10,0.0,0.0
2392,2019,Dhemaji,45,42.0,0.0,20,0.0,0.0
2393,2019,Dhubri,50,160.0,0.0,171,0.0,0.0
2394,2019,Dibrugarh,1675,89.0,0.0,60,0.0,0.0
2395,2019,Goalpara,0,61.0,0.0,0,0.0,0.0
2396,2019,Golaghat,695,60.0,0.0,28,0.0,0.0
2397,2019,Hailakandi,19,51.0,0.0,8,0.0,0.0
2398,2019,Jorhat,2219,69.0,0.0,0,0.0,0.0
2399,2019,Karbi Anglong,191,27.0,0.0,42,0.0,0.0
2400,2019,Karimganj,663,44.0,0.0,16,0.0,0.0
2401,2019,Kokrajhar,433,55.0,0.0,75,0.0,0.0
2402,2019,Lakhimpur,332,44.0,0.0,0,0.0,0.0
2403,2019,Morigaon,919,105.0,0.0,45,0.0,0.0
2404,2019,Dima Hasao,33,8.0,0.0,1,0.0,0.0
2405,2019,Nagaon,3059,97.0,0.0,0,0.0,0.0
2406,2019,Nalbari,347,36.0,0.0,0,0.0,0.0
2407,2019,Sonitpur,1598,46.0,0.0,30,0.0,0.0
2408,2019,Tinsukia,37,85.0,0.0,0,0.0,0.0
2409,2019,Udalguri,82,35.0,0.0,16,0.0,0.0
2410,2019,Majuli,10,8.0,0.0,0,0.0,0.0
2411,2019,Biswanath,277,29.0,0.0,36,0.0,0.0
2412,2019,Hojai,104,67.0,0.0,9,0.0,0.0
2413,2019,Charaideo,221,28.0,0.0,63,0.0,0.0
2414,2019,Araria,5,57.0,0.0,0,0.0,0.0
2415,2019,Arwal,0,12.0,0.0,0,0.0,1.0
2416,2019,Aurangabad,0,32.0,0.0,0,0.0,0.0
2417,2019,Banka,0,18.0,0.0,21,0.0,0.0
2418,2019,Begusarai,0,23.0,0.0,0,0.0,0.0
2419,2019,Bhagalpur,0,69.0,0.0,438,0.0,0.0
2420,2019,Bhojpur,7,46.0,0.0,0,0.0,0.0
2421,2019,Buxar,0,24.0,0.0,0,0.0,0.0
2422,2019,Darbhanga,0,38.0,0.0,35,0.0,0.0
2423,2019,Gaya,4,89.0,0.0,36,0.0,0.0
2424,2019,Gopalganj,0,18.0,0.0,31,0.0,0.0
2425,2019,Jamui,2,21.0,0.0,0,0.0,0.0
2426,2019,Jehanabad,0,36.0,0.0,0,0.0,0.0
2427,2019,Katihar,0,37.0,0.0,51,0.0,0.0
2428,2019,Khagaria,0,30.0,0.0,0,0.0,0.0
2429,2019,Kishanganj,50,18.0,0.0,105,0.0,0.0
2430,2019,Lakhisarai,5,32.0,0.0,0,0.0,0.0
2431,2019,Madhepura,17,32.0,0.0,0,0.0,0.0
2432,2019,Madhubani,0,66.0,0.0,0,0.0,0.0
2433,2019,Munger,0,49.0,0.0,13,0.0,0.0
2434,2019,Muzaffarpur,3,93.0,0.0,20,0.0,0.0
2435,2019,Nalanda,0,65.0,0.0,9,0.0,0.0
2436,2019,Patna,8,131.0,0.0,0,0.0,0.0
2437,2019,Rohtas,4,59.0,0.0,0,0.0,0.0
2438,2019,Saharsa,0,25.0,0.0,48,0.0,0.0
2439,2019,Samastipur,4,22.0,0.0,21,0.0,0.0
2440,2019,Saran,2,25.0,0.0,9,0.0,0.0
2441,2019,Sheikhpura,0,31.0,0.0,0,0.0,0.0
2442,2019,Sheohar,0,4.0,0.0,0,0.0,0.0
2443,2019,Sitamarhi,1,13.0,0.0,32,0.0,0.0
2444,2019,Siwan,2,26.0,0.0,38,0.0,0.0
2445,2019,Supaul,0,26.0,0.0,0,0.0,0.0
2446,2019,Vaishali,0,61.0,0.0,214,0.0,0.0
2447,2019,Balod,579,60.0,0.0,6,0.0,0.0
2448,2019,Balrampur,447,68.0,0.0,4,0.0,0.0
2480,2019,Bilaspur,0,88.0,0.0,0,0.0,0.0
2512,2019,Dhamtari,715,79.0,0.0,5,0.0,0.0
2513,2019,Durg,0,146.0,0.0,10,0.0,0.0
2514,2019,Jashpur,52,75.0,0.0,25,0.0,0.0
2515,2019,Kabirdham,44,50.0,0.0,9,0.0,0.0
2516,2019,Kanker,290,63.0,0.0,5,0.0,0.0
2517,2019,Kondagaon,0,30.0,0.0,0,0.0,0.0
2518,2019,Korba,85,90.0,0.0,0,0.0,0.0
2519,2019,Koriya,184,97.0,0.0,8,0.0,0.0
2520,2019,Mahasamund,87,52.0,0.0,11,0.0,0.0
2521,2019,Narayanpur,3,20.0,0.0,0,0.0,0.0
2522,2019,Raigarh,316,92.0,0.0,10,0.0,0.0
2523,2019,Raipur,145,262.0,0.0,12,0.0,0.0
2524,2019,Rajnandgaon,29,100.0,0.0,18,0.0,0.0
2525,2019,Sukma,0,2.0,0.0,0,0.0,0.0
2526,2019,Surajpur,12,94.0,0.0,16,0.0,0.0
2527,2019,North Goa,5,10.0,0.0,3,0.0,0.0
2528,2019,South Goa,3,4.0,0.0,10,0.0,0.0
2529,2019,Amreli,122,56.0,0.0,0,0.0,0.0
2530,2019,Anand,30,92.0,0.0,60,0.0,0.0
2531,2019,Banaskantha,36,49.0,0.0,0,0.0,0.0
2532,2019,Bharuch,107,95.0,0.0,26,0.0,0.0
2533,2019,Bhavnagar,39,114.0,0.0,37,0.0,0.0
2534,2019,Botad,20,40.0,0.0,7,0.0,0.0
2535,2019,Dahod,1,72.0,0.0,0,0.0,0.0
2536,2019,Dang,1,2.0,0.0,0,0.0,0.0
2537,2019,Gandhinagar,2,55.0,0.0,22,0.0,0.0
2538,2019,Gir Somnath,37,29.0,0.0,8,0.0,0.0
2539,2019,Jamnagar,73,52.0,0.0,22,0.0,0.0
2540,2019,Junagadh,110,42.0,0.0,26,0.0,0.0
2541,2019,Kheda,0,14.0,0.0,0,0.0,0.0
2542,2019,Mahisagar,27,8.0,0.0,22,0.0,0.0
2543,2019,Mehsana,50,82.0,0.0,27,0.0,0.0
2544,2019,Morbi,22,46.0,0.0,39,0.0,0.0
2545,2019,Narmada,6,25.0,0.0,2,0.0,0.0
2546,2019,Navsari,28,27.0,0.0,18,0.0,0.0
2547,2019,Panchmahal,35,89.0,0.0,0,0.0,0.0
2548,2019,Patan,34,43.0,0.0,20,0.0,0.0
2549,2019,Porbandar,71,15.0,0.0,4,0.0,0.0
2550,2019,Sabarkantha,5,40.0,0.0,1,0.0,0.0
2551,2019,Surendranagar,34,63.0,0.0,26,0.0,0.0
2552,2019,Tapi,8,12.0,0.0,4,0.0,0.0
2553,2019,Valsad,7,21.0,0.0,37,0.0,0.0
2554,2019,Ambala,631,89.0,0.0,91,0.0,0.0
2555,2019,Bhiwani,830,104.0,0.0,50,0.0,0.0
2556,2019,Faridabad,2328,236.0,0.0,155,0.0,0.0
2557,2019,Fatehabad,152,64.0,0.0,25,0.0,0.0
2558,2019,Gurugram,2614,188.0,0.0,101,0.0,0.0
2559,2019,Jhajjar,636,59.0,0.0,42,0.0,0.0
2560,2019,Jind,619,98.0,0.0,41,0.0,0.0
2561,2019,Kaithal,165,58.0,0.0,14,0.0,0.0
2562,2019,Karnal,493,145.0,0.0,64,0.0,0.0
2563,2019,Kurukshetra,835,82.0,0.0,64,0.0,0.0
2565,2019,Palwal,461,78.0,0.0,74,0.0,0.0
2566,2019,Panchkula,246,49.0,0.0,6,0.0,0.0
2567,2019,Panipat,1738,150.0,0.0,104,0.0,0.0
2568,2019,Rewari,922,99.0,0.0,16,0.0,0.0
2569,2019,Rohtak,973,97.0,0.0,72,0.0,0.0
2570,2019,Sirsa,270,116.0,0.0,14,0.0,0.0
2571,2019,Sonipat,959,94.0,0.0,69,0.0,0.0
2572,2019,Yamunanagar,936,86.0,0.0,90,0.0,0.0
2573,2019,Charkhi Dadri,49,14.0,0.0,3,0.0,0.0
2606,2019,Chamba,22,1.0,0.0,4,0.0,0.0
2607,2019,Hamirpur,6,4.0,0.0,5,0.0,0.0
2639,2019,Kangra,36,4.0,1.0,10,0.0,0.0
2640,2019,Kinnaur,4,0.0,3.0,0,0.0,0.0
2641,2019,Kullu,20,15.0,0.0,5,0.0,0.0
2642,2019,Mandi,18,5.0,0.0,7,0.0,0.0
2643,2019,Shimla,50,2.0,0.0,4,0.0,0.0
2644,2019,Sirmaur,6,6.0,0.0,2,0.0,0.0
2645,2019,Solan,27,1.0,0.0,3,0.0,0.0
2646,2019,Una,6,3.0,0.0,9,0.0,0.0
2647,2019,Anantnag,52,1.0,0.0,0,0.0,0.0
2648,2019,Bandipora,0,5.0,0.0,1,0.0,0.0
2649,2019,Baramulla,139,3.0,0.0,4,0.0,0.0
2650,2019,Budgam,0,0.0,0.0,5,0.0,0.0
2651,2019,Doda,25,2.0,0.0,1,0.0,0.0
2652,2019,Ganderbal,4,7.0,0.0,1,0.0,0.0
2653,2019,Jammu,880,33.0,0.0,37,0.0,0.0
2654,2019,Kargil,23,0.0,0.0,0,0.0,0.0
2655,2019,Kathua,27,9.0,1.0,65,0.0,0.0
2656,2019,Kishtwar,28,0.0,0.0,1,0.0,0.0
2657,2019,Kulgam,78,0.0,0.0,6,0.0,0.0
2658,2019,Kupwara,57,4.0,0.0,2,0.0,0.0
2659,2019,Leh,0,1.0,0.0,2,0.0,0.0
2660,2019,Poonch,3,7.0,0.0,1,0.0,0.0
2661,2019,Pulwama,0,0.0,0.0,2,0.0,0.0
2662,2019,Rajouri,434,5.0,0.0,139,0.0,0.0
2663,2019,Ramban,28,4.0,0.0,1,0.0,0.0
2664,2019,Reasi,33,3.0,0.0,2,0.0,0.0
2665,2019,Samba,80,3.0,0.0,0,0.0,0.0
2666,2019,Shopian,52,0.0,0.0,1,0.0,0.0
2667,2019,Srinagar,4,8.0,0.0,9,0.0,0.0
2668,2019,Udhampur,213,13.0,1.0,0,0.0,0.0
2669,2019,Bokaro,310,0.0,0.0,42,0.0,0.0
2670,2019,Chatra,145,27.0,0.0,59,0.0,0.0
2671,2019,Deoghar,308,17.0,0.0,63,0.0,0.0
2672,2019,Dhanbad,215,141.0,0.0,313,0.0,0.0
2673,2019,Dumka,177,18.0,0.0,53,0.0,0.0
2674,2019,Garhwa,702,77.0,0.0,470,0.0,0.0
2675,2019,Giridih,146,27.0,0.0,321,0.0,0.0
2676,2019,Godda,967,32.0,0.0,0,0.0,0.0
2677,2019,Gumla,3,45.0,0.0,5,0.0,0.0
2678,2019,Hazaribagh,865,0.0,0.0,67,0.0,0.0
2679,2019,Jamtara,98,14.0,0.0,33,0.0,0.0
2680,2019,Khunti,48,8.0,0.0,62,2.0,0.0
2681,2019,Koderma,83,14.0,0.0,19,0.0,0.0
2682,2019,Latehar,60,38.0,0.0,15,0.0,0.0
2683,2019,Pakur,392,0.0,0.0,12,0.0,0.0
2684,2019,Palamu,68,55.0,2.0,186,1.0,0.0
2685,2019,Ramgarh,49,0.0,0.0,12,0.0,0.0
2686,2019,Ranchi,791,76.0,0.0,304,0.0,0.0
2687,2019,Sahebganj,489,27.0,0.0,34,0.0,0.0
2688,2019,Simdega,80,11.0,0.0,0,0.0,0.0
2689,2019,Bagalkot,14,35.0,0.0,1,0.0,0.0
2690,2019,Bidar,19,45.0,0.0,4,0.0,0.0
2691,2019,Vijayapura,21,34.0,0.0,0,0.0,0.0
2692,2019,Chikkamagaluru,16,64.0,0.0,0,0.0,0.0
2693,2019,Chitradurga,11,60.0,4.0,13,0.0,0.0
2694,2019,Dakshina Kannada,17,65.0,0.0,3,0.0,0.0
2695,2019,Davanagere,23,65.0,0.0,2,0.0,0.0
2696,2019,Dharwad,6,29.0,0.0,6,0.0,0.0
2697,2019,Gadag,6,21.0,0.0,3,0.0,0.0
2698,2019,Hassan,66,95.0,0.0,27,0.0,0.0
2699,2019,Haveri,8,46.0,0.0,9,0.0,0.0
2700,2019,Kodagu,13,65.0,0.0,2,0.0,0.0
2701,2019,Kolar,20,49.0,0.0,12,0.0,0.0
2702,2019,Koppal,31,75.0,0.0,0,0.0,0.0
2703,2019,Mandya,35,81.0,0.0,31,0.0,0.0
2704,2019,Raichur,31,48.0,0.0,4,0.0,0.0
2705,2019,Ramanagara,18,72.0,0.0,3,0.0,0.0
2706,2019,Shimoga,10,130.0,0.0,33,0.0,0.0
2707,2019,Udupi,34,56.0,0.0,5,0.0,0.0
2708,2019,Uttara Kannada,51,47.0,0.0,7,0.0,0.0
2709,2019,Idukki,208,99.0,0.0,195,0.0,0.0
2710,2019,Kannur,355,144.0,0.0,0,0.0,0.0
2711,2019,Kottayam,342,53.0,0.0,813,0.0,5.0
2712,2019,Malappuram,181,208.0,0.0,29,0.0,1.0
2713,2019,Palakkad,132,67.0,0.0,2,0.0,0.0
2714,2019,Pathanamthitta,148,87.0,0.0,16,0.0,0.0
2715,2019,Alirajpur,2,70.0,0.0,1,0.0,0.0
2716,2019,Anuppur,50,81.0,0.0,14,0.0,0.0
2717,2019,Ashok Nagar,29,99.0,0.0,27,0.0,0.0
2718,2019,Balaghat,4,101.0,0.0,39,0.0,0.0
2719,2019,Barwani,94,85.0,0.0,0,0.0,0.0
2720,2019,Betul,0,101.0,0.0,54,0.0,0.0
2721,2019,Bhind,267,48.0,0.0,136,0.0,0.0
2722,2019,Bhopal,2287,382.0,0.0,348,0.0,0.0
2723,2019,Burhanpur,10,70.0,0.0,45,0.0,0.0
2724,2019,Chhatarpur,12,222.0,0.0,14,0.0,0.0
2725,2019,Chhindwara,1484,48.0,0.0,82,0.0,0.0
2726,2019,Damoh,31,60.0,0.0,24,0.0,0.0
2727,2019,Datia,52,42.0,0.0,60,0.0,0.0
2728,2019,Dewas,228,157.0,0.0,82,0.0,0.0
2729,2019,Dhar,0,204.0,0.0,8,0.0,0.0
2730,2019,Dindori,40,58.0,0.0,0,0.0,0.0
2731,2019,Guna,245,128.0,0.0,46,0.0,0.0
2732,2019,Gwalior,44,252.0,0.0,48,0.0,0.0
2733,2019,Harda,40,93.0,0.0,0,0.0,0.0
2734,2019,Hoshangabad,27,120.0,0.0,27,0.0,0.0
2735,2019,Indore,141,395.0,0.0,98,0.0,0.0
2736,2019,Jabalpur,532,200.0,0.0,0,0.0,0.0
2737,2019,Jhabua,13,23.0,0.0,23,0.0,0.0
2738,2019,Katni,44,89.0,0.0,9,0.0,0.0
2739,2019,Khandwa,1430,154.0,0.0,47,0.0,0.0
2740,2019,Khargone,17,209.0,0.0,113,0.0,0.0
2741,2019,Mandla,2,37.0,0.0,5,0.0,0.0
2742,2019,Mandsaur,10,103.0,0.0,51,0.0,0.0
2743,2019,Morena,10,109.0,0.0,22,0.0,0.0
2744,2019,Narsinghpur,12,69.0,0.0,34,0.0,0.0
2745,2019,Neemuch,6,57.0,0.0,38,0.0,0.0
2746,2019,Panna,28,49.0,0.0,29,0.0,0.0
2747,2019,Raisen,213,141.0,0.0,0,0.0,0.0
2748,2019,Rajgarh,0,146.0,0.0,34,0.0,0.0
2749,2019,Ratlam,59,197.0,0.0,16,0.0,0.0
2750,2019,Rewa,3089,158.0,0.0,137,0.0,0.0
2751,2019,Sagar,39,251.0,0.0,40,0.0,0.0
2752,2019,Satna,0,158.0,0.0,0,0.0,0.0
2753,2019,Seoni,930,74.0,0.0,127,0.0,0.0
2754,2019,Shahdol,55,119.0,0.0,23,0.0,0.0
2755,2019,Shajapur,11,88.0,0.0,0,0.0,0.0
2756,2019,Sheopur,27,33.0,0.0,0,0.0,0.0
2757,2019,Shivpuri,1689,103.0,0.0,40,0.0,0.0
2758,2019,Sidhi,28,62.0,0.0,89,0.0,0.0
2759,2019,Sehore,153,150.0,0.0,29,0.0,0.0
2760,2019,Singrauli,13,78.0,0.0,4,0.0,0.0
2761,2019,Tikamgarh,54,105.0,0.0,0,0.0,0.0
2762,2019,Ujjain,2434,137.0,0.0,165,0.0,0.0
2763,2019,Umaria,15,39.0,0.0,0,0.0,0.0
2764,2019,Vidisha,31,123.0,0.0,26,0.0,0.0
2766,2019,Ahmednagar,118,206.0,0.0,0,0.0,0.0
2767,2019,Akola,331,128.0,0.0,132,0.0,0.0
2768,2019,Beed,49,115.0,0.0,37,0.0,0.0
2769,2019,Bhandara,13,44.0,0.0,71,0.0,0.0
2770,2019,Buldhana,32,126.0,0.0,17,0.0,0.0
2771,2019,Chandrapur,15,130.0,0.0,69,0.0,0.0
2772,2019,Dhule,597,52.0,0.0,88,0.0,0.0
2773,2019,Gadchiroli,11,60.0,0.0,11,0.0,0.0
2774,2019,Gondia,4,73.0,0.0,45,0.0,0.0
2775,2019,Hingoli,5,47.0,0.0,32,0.0,0.0
2776,2019,Jalgaon,242,134.0,0.0,186,0.0,0.0
2777,2019,Jalna,486,22.0,0.0,111,0.0,0.0
2778,2019,Kolhapur,430,138.0,0.0,17,0.0,0.0
2779,2019,Latur,2,52.0,0.0,0,0.0,0.0
2780,2019,Nanded,11,107.0,0.0,7,0.0,0.0
2781,2019,Nandurbar,6,46.0,0.0,1,0.0,0.0
2782,2019,Osmanabad,49,77.0,0.0,25,0.0,0.0
2783,2019,Palghar,135,242.0,0.0,84,0.0,0.0
2784,2019,Parbhani,137,79.0,0.0,6,0.0,0.0
2785,2019,Raigad,32,32.0,0.0,34,0.0,0.0
2786,2019,Ratnagiri,6,59.0,0.0,11,0.0,0.0
2787,2019,Sangli,657,170.0,0.0,0,0.0,0.0
2788,2019,Satara,69,214.0,0.0,225,0.0,0.0
2789,2019,Sindhudurg,0,17.0,0.0,0,0.0,0.0
2790,2019,Wardha,18,102.0,0.0,32,0.0,0.0
2791,2019,Washim,0,50.0,0.0,0,0.0,0.0
2792,2019,Yavatmal,14,130.0,0.0,5,0.0,0.0
2793,2019,Bishnupur,13,11.0,0.0,0,0.0,0.0
2794,2019,Chandel,1,2.0,0.0,0,0.0,0.0
2795,2019,Churachandpur,43,2.0,0.0,0,0.0,0.0
2796,2019,Imphal East,21,6.0,0.0,0,0.0,0.0
2797,2019,Imphal West,17,25.0,0.0,0,0.0,0.0
2798,2019,Senapati,1,0.0,0.0,1,0.0,0.0
2799,2019,Tamenglong,3,1.0,0.0,0,0.0,0.0
2800,2019,Thoubal,13,5.0,0.0,1,0.0,0.0
2801,2019,Ukhrul,18,1.0,0.0,0,0.0,0.0
2809,2019,Aizawl,23,29.0,0.0,2,0.0,0.0
2810,2019,Champhai,5,16.0,0.0,0,0.0,0.0
2811,2019,Kolasib,8,10.0,0.0,0,0.0,0.0
2812,2019,Lawngtlai,1,7.0,0.0,0,0.0,0.0
2813,2019,Lunglei,2,6.0,0.0,0,0.0,0.0
2814,2019,Mamit,0,7.0,0.0,0,0.0,0.0
2815,2019,Saiha,0,6.0,0.0,0,0.0,0.0
2816,2019,Serchhip,0,4.0,0.0,0,0.0,0.0
2817,2019,Dimapur,6,5.0,0.0,37,0.0,0.0
2818,2019,Kiphire,1,0.0,0.0,1,0.0,0.0
2819,2019,Kohima,3,5.0,0.0,3,0.0,0.0
2820,2019,Longleng,0,0.0,0.0,0,0.0,0.0
2821,2019,Mokokchung,0,1.0,0.0,0,0.0,0.0
2822,2019,Mon,4,0.0,0.0,2,0.0,0.0
2823,2019,Peren,3,0.0,0.0,0,0.0,0.0
2824,2019,Phek,7,0.0,0.0,15,0.0,0.0
2825,2019,Tuensang,6,0.0,0.0,4,0.0,0.0
2826,2019,Wokha,9,1.0,0.0,16,0.0,0.0
2827,2019,Zunheboto,0,0.0,0.0,0,0.0,0.0
2828,2019,Angul,708,67.0,0.0,0,0.0,0.0
2829,2019,Balasore,507,140.0,0.0,0,0.0,0.0
2830,2019,Bhadrak,1603,120.0,0.0,0,0.0,0.0
2831,2019,Boudh,0,14.0,0.0,0,0.0,0.0
2832,2019,Cuttack,0,52.0,0.0,0,0.0,0.0
2833,2019,Dhenkanal,0,66.0,0.0,0,0.0,0.0
2834,2019,Gajapati,0,24.0,0.0,0,0.0,0.0
2835,2019,Ganjam,0,109.0,0.0,0,0.0,0.0
2836,2019,Jagatsinghpur,0,72.0,0.0,70,0.0,0.0
2837,2019,Jajpur,0,159.0,0.0,0,0.0,0.0
2838,2019,Jharsuguda,136,33.0,0.0,0,0.0,0.0
2839,2019,Kalahandi,0,1.0,0.0,0,0.0,1.0
2840,2019,Kandhamal,0,64.0,0.0,14,0.0,0.0
2841,2019,Kendrapara,133,89.0,0.0,85,0.0,0.0
2842,2019,Koraput,160,11.0,0.0,33,0.0,0.0
2843,2019,Malkangiri,0,40.0,0.0,20,0.0,0.0
2844,2019,Mayurbhanj,0,163.0,0.0,0,0.0,0.0
2845,2019,Nayagarh,0,78.0,0.0,183,0.0,0.0
2846,2019,Nabarangpur,29,9.0,0.0,5,0.0,0.0
2847,2019,Nuapada,0,19.0,0.0,0,0.0,0.0
2848,2019,Puri,0,84.0,0.0,0,0.0,1.0
2849,2019,Rayagada,0,63.0,0.0,0,0.0,0.0
2850,2019,Sambalpur,0,79.0,0.0,50,0.0,0.0
2851,2019,Barnala,30,5.0,0.0,24,0.0,0.0
2852,2019,Bathinda,153,3.0,0.0,33,0.0,0.0
2853,2019,Faridkot,62,2.0,0.0,37,0.0,0.0
2854,2019,Fatehgarh Sahib,132,22.0,0.0,9,0.0,0.0
2855,2019,Fazilka,37,59.0,0.0,19,0.0,0.0
2856,2019,Gurdaspur,20,10.0,0.0,11,0.0,0.0
2857,2019,Hoshiarpur,101,48.0,0.0,14,0.0,0.0
2858,2019,Kapurthala,129,2.0,0.0,64,0.0,0.0
2859,2019,Mansa,109,0.0,0.0,15,0.0,0.0
2860,2019,Moga,116,37.0,0.0,8,0.0,0.0
2861,2019,Muktsar,92,40.0,0.0,5,0.0,0.0
2862,2019,Pathankot,26,0.0,0.0,25,0.0,0.0
2863,2019,Patiala,240,2.0,0.0,75,0.0,0.0
2864,2019,Sangrur,448,2.0,0.0,62,0.0,0.0
2865,2019,Tarn Taran,332,1.0,0.0,25,0.0,0.0
2866,2019,Ajmer,59,29.0,0.0,48,0.0,0.0
2867,2019,Alwar,52,76.0,0.0,138,0.0,4.0
2868,2019,Banswara,217,41.0,0.0,311,0.0,0.0
2869,2019,Baran,70,1.0,0.0,10,0.0,0.0
2870,2019,Barmer,5,15.0,0.0,13,0.0,0.0
2871,2019,Bharatpur,4039,85.0,0.0,127,0.0,0.0
2872,2019,Bhilwara,222,64.0,0.0,31,0.0,0.0
2873,2019,Bikaner,1828,54.0,0.0,527,0.0,0.0
2874,2019,Bundi,379,27.0,0.0,905,0.0,0.0
